SZ000001,-3.73百亿
SZ002594,3.07百亿
SZ002595,0.33亿
SZ002596,0.62亿
SZ002597,5.37亿
SZ002598,9.75百万
SZ002599,-0.22亿
SZ002600,-36.21亿
SZ002601,2.77亿
SZ002602,-1.2亿
SZ002603,5.75亿
SZ002604,0.73亿
SZ002605,3.78亿
SZ002606,-0.88亿
SZ002607,-18.54亿
SZ002608,-12.83亿
SZ002609,-3.25亿
SZ002610,-1.1亿
SZ002611,2.5亿
SZ002612,1.9亿
SZ002613,-1.2亿
SZ002614,-3.79亿
SZ002615,2.14亿
SZ002616,-3.29亿
SZ002618,-3.25百万
SZ002619,6.02亿
SZ002621,0.33亿
SZ002622,-0.18亿
SZ002623,-4.69亿
SZ002625,-5.35亿
SZ002626,4.78亿
SZ002627,2.12亿
SZ002628,-5.84百万
SZ002629,-0.3亿
SZ002633,-0.48亿
SZ002634,-0.24亿
SZ002635,-4.64亿
SZ002636,1.66亿
SZ002637,-0.91亿
SZ002638,-1.52亿
SZ002639,-2.2亿
SZ002640,-6.0亿
SZ002641,-4.41亿
SZ002642,6.29百万
SZ002643,0.61亿
SZ002645,-0.42亿
SZ002646,-0.44亿
SZ002647,0.53亿
SZ002648,23.05亿
SZ002649,2.83亿
SZ002650,-0.48亿
SZ002651,0.17亿
SZ002652,-2.54亿
SZ002653,-7.15亿
SZ002654,-0.42亿
SZ002655,0.45亿
SZ002657,-0.78亿
SZ002658,1.69亿
SZ002659,1.31亿
SZ002660,-0.41亿
SZ002661,-1.4亿
SZ002663,3.91亿
SZ002664,-6.12亿
SZ002665,-4.41亿
SZ002666,-3.62百万
SZ002667,-2.59亿
SZ002668,6.93亿
SZ002669,-0.1亿
SZ002670,-7.48亿
SZ002671,-1.29亿
SZ002672,-4.69亿
SZ002673,-1.18百亿
SZ002675,2.95亿
SZ002677,6.31亿
SZ002679,0.35亿
SZ002682,8.36亿
SZ002684,0.59亿
SZ002685,-2.06亿
SZ002686,-1.06亿
SZ002687,2.26亿
SZ002688,-1.61亿
SZ002689,-0.99亿
SZ002690,3.88亿
SZ002691,-6.85百万
SZ002692,1.69亿
SZ002693,-0.23亿
SZ002694,-0.16亿
SZ002695,1.73亿
SZ002696,-0.58亿
SZ002697,10.74亿
SZ002698,3.25亿
SZ002699,0.9亿
SZ002700,0.35亿
SZ002701,0.15亿
SZ002702,-2.42亿
SZ002705,-3.85亿
SZ002706,-1.15亿
SZ002707,--
SZ002708,-2.48亿
SZ002709,4.52亿
SZ002711,--
SZ002712,0.51亿
SZ002713,-1.01亿
SZ002714,-1.58百亿
SZ002715,-0.43亿
SZ002716,-3.99亿
SZ002717,4.73亿
SZ002718,-0.18亿
SZ002719,-0.79亿
SZ002721,2.06亿
SZ002722,0.74亿
SZ002723,-2.26亿
SZ002724,1.2亿
SZ002725,-0.18亿
SZ002726,-11.71亿
SZ002727,12.95亿
SZ002728,0.98亿
SZ002729,7.19百万
SZ002730,-0.53亿
SZ002731,-0.43亿
SZ002732,0.74亿
SZ002733,-2.96亿
SZ002734,-7.16亿
SZ002735,0.45亿
SZ002737,9.25亿
SZ002738,4.99亿
SZ002740,-0.18亿
SZ002741,-0.26亿
SZ002742,-4.42百万
SZ002743,-3.75亿
SZ002745,19.15亿
SZ002746,-6.91亿
SZ002747,1.31亿
SZ002748,2.89亿
SZ002749,1.29亿
SZ002750,-98.92万
SZ002751,-3.97亿
SZ002752,-4.8亿
SZ002753,-2.26亿
SZ002755,4.3亿
SZ002756,9.55亿
SZ002757,0.67亿
SZ002758,21.23亿
SZ002759,7.99亿
SZ002760,0.92亿
SZ002761,-12.96亿
SZ002762,0.13亿
SZ002763,4.12亿
SZ002765,1.2亿
SZ002766,-0.21亿
SZ002767,-0.31亿
SZ002768,1.25亿
SZ002770,-0.1亿
SZ002772,-6.63亿
SZ002773,0.91亿
SZ002774,3.43亿
SZ002775,-10.02亿
SZ002776,-7.68百万
SZ002777,0.51亿
SZ002778,0.13亿
SZ002779,-0.11亿
SZ002780,-0.55亿
SZ002781,0.38亿
SZ002782,-1.58亿
SZ002783,-9.64百万
SZ002785,6.24百万
SZ002786,-4.07亿
SZ002787,0.74亿
SZ002788,-5.28亿
SZ002789,-1.03亿
SZ002790,-3.16百万
SZ002791,0.85亿
SZ002792,-0.72亿
SZ002793,-7.94亿
SZ002795,1.41亿
SZ002796,-2.82亿
SZ002797,-10.36亿
SZ002798,-7.5亿
SZ002799,0.68亿
SZ002800,0.64亿
SZ002801,1.81亿
SZ002802,1.09亿
SZ002803,-0.36亿
SZ002805,-6.58亿
SZ002806,-0.3亿
SZ002807,-0.62亿
SZ002808,0.12亿
SZ002809,0.74亿
SZ002810,-4.12亿
SZ002811,2.46亿
SZ002812,-35.29亿
SZ002813,--
SZ002815,1.92亿
SZ002817,0.5亿
SZ002818,4.93亿
SZ002819,0.35亿
SZ002820,0.16亿
SZ002821,-18.32亿
SZ002822,-8.52亿
SZ002823,-0.91亿
SZ002824,-2.54亿
SZ002825,-0.44亿
SZ002826,1.07亿
SZ002827,-0.74亿
SZ002828,-0.69亿
SZ002829,0.22亿
SZ002830,-0.25亿
SZ002831,-2.8亿
SZ002833,1.1亿
SZ002835,-0.62亿
SZ002836,0.44亿
SZ002837,3.11亿
SZ002838,-3.64亿
SZ002839,-9.59亿
SZ002840,-18.11亿
SZ002841,15.38亿
SZ002842,0.62亿
SZ002843,1.18亿
SZ002845,3.41亿
SZ002846,-3.26亿
SZ002847,2.35亿
SZ002848,-0.1亿
SZ002849,-0.14亿
SZ002850,-10.7亿
SZ002851,-2.5亿
SZ002852,-10.69亿
SZ002853,-2.84亿
SZ002855,0.8亿
SZ002856,--
SZ002857,0.45亿
SZ002858,0.34亿
SZ002859,-4.02亿
SZ002860,0.45亿
SZ002861,-1.23亿
SZ002862,-0.42亿
SZ002863,-4.61亿
SZ002864,0.68亿
SZ002865,5.28亿
SZ002866,-1.24亿
SZ002867,11.4亿
SZ002868,-2.72亿
SZ002869,-0.31亿
SZ002870,1.14亿
SZ002871,0.19亿
SZ002872,-0.41亿
SZ002873,-0.29亿
SZ002875,-1.08亿
SZ002876,-0.65亿
SZ002877,-1.55亿
SZ002878,2.33亿
SZ002879,-0.61亿
SZ002880,-0.4亿
SZ002881,-1.09亿
SZ002882,-7.32亿
SZ002883,2.24百万
SZ002884,2.12亿
SZ002885,-1.36亿
SZ002886,-3.88亿
SZ002887,-1.52亿
SZ002888,-0.71亿
SZ002889,1.22亿
SZ002890,-0.21亿
SZ002891,-1.04亿
SZ002892,-1.17亿
SZ002893,0.95亿
SZ002895,-17.51亿
SZ002896,-0.71亿
SZ002897,-6.37亿
SZ002898,-0.22亿
SZ002899,-4.64亿
SZ002900,-0.34亿
SZ002901,2.48亿
SZ002902,-1.46亿
SZ002903,1.68亿
SZ002905,0.31亿
SZ002906,2.7亿
SZ002907,0.33亿
SZ002908,-0.54亿
SZ002909,-2.44亿
SZ002910,-1.72亿
SZ002911,-8.99亿
SZ002912,-1.63亿
SZ002913,-4.8亿
SZ002915,0.89亿
SZ002916,-3.92亿
SZ002917,-0.98亿
SZ002918,-9.25亿
SZ002919,0.27亿
SZ002920,3.47亿
SZ002921,-2.24亿
SZ002922,-2.02亿
SZ002923,-2.04亿
SZ002925,5.05亿
SZ002926,23.66亿
SZ002927,0.27亿
SZ002928,-0.2亿
SZ002929,-13.84亿
SZ002930,1.3亿
SZ002931,-0.91亿
SZ002932,10.15亿
SZ002933,1.35亿
SZ002935,1.42亿
SZ002936,-6.01百亿
SZ002937,6.11百万
SZ002938,-5.71亿
SZ002939,-8.9亿
SZ002940,1.45亿
SZ002941,12.11亿
SZ002942,0.75亿
SZ002943,-1.35亿
SZ002945,-36.94亿
SZ002946,2.6亿
SZ002947,-2.1亿
SZ002948,1.39百亿
SZ002949,2.43亿
SZ002950,5.13亿
SZ002951,-0.14亿
SZ002952,-1.93亿
SZ002953,-3.34亿
SZ002955,-0.97亿
SZ002956,-8.45百万
SZ002957,-1.52亿
SZ002958,66.99亿
SZ002959,-0.42亿
SZ002960,0.6亿
SZ002961,-0.25亿
SZ002962,0.56亿
SZ002963,-8.61百万
SZ002965,-3.77亿
SZ002966,-91.06亿
SZ002967,-0.55亿
SZ002968,2.25百万
SZ002969,-1.65亿
SZ002970,-4.11亿
SZ002971,-3.49亿
SZ002972,0.42亿
SZ002973,-4.69亿
SZ002975,0.14亿
SZ002976,-0.52亿
SZ002977,-0.99亿
SZ002978,12.57亿
SZ002979,-2.13亿
SZ002980,-0.16亿
SZ002981,-0.99亿
SZ002982,-5.35亿
SZ002983,-0.49亿
SZ002984,-4.96亿
SZ002985,-1.1亿
SZ002986,-4.62亿
SZ002987,-1.67亿
SZ002988,-8.26亿
SZ002989,3.54亿
SZ002990,1.09亿
SZ002991,-0.66亿
SZ002992,-5.06亿
SZ002993,-1.3亿
SZ002995,-2.05亿
SZ002996,-7.71亿
SZ002997,-2.99百万
SZ002998,-2.38亿
SZ300002,5.03亿
SZ300003,12.11亿
SZ300005,-0.4亿
SZ300006,0.49亿
SZ300007,-0.29亿
SZ300008,-3.03亿
SZ300009,4.71亿
SZ300010,-0.84亿
SZ300011,-0.74亿
SZ300012,3.88亿
SZ300013,0.89亿
SZ300014,-52.19亿
SZ300015,28.69亿
SZ300016,-0.46亿
SZ300017,3.24亿
SZ300018,0.2亿
SZ300019,-0.53亿
SZ300020,-0.97亿
SZ300021,0.17亿
SZ300022,0.87亿
SZ300023,-0.49亿
SZ300025,0.69亿
SZ300026,-3.17亿
SZ300027,-2.61亿
SZ300028,-1.02百万
SZ300029,--
SZ300030,0.36亿
SZ300031,-0.81亿
SZ300032,-2.34亿
SZ300033,17.72亿
SZ300034,-2.86亿
SZ300036,0.39亿
SZ300038,1.02亿
SZ300040,-1.88亿
SZ300041,-2.03亿
SZ300042,0.46亿
SZ300043,-2.05亿
SZ300044,3.79亿
SZ300045,0.47亿
SZ300046,0.2亿
SZ300047,-0.3亿
SZ300048,2.69亿
SZ300049,1.2亿
SZ300050,0.42亿
SZ300051,3.5百万
SZ300054,-3.27亿
SZ300055,-0.25亿
SZ300057,-3.16亿
SZ300058,7.26亿
SZ300059,38.69亿
SZ300061,-0.26亿
SZ300062,-0.6亿
SZ300064,1.05亿
SZ300065,-0.73亿
SZ300066,0.4亿
SZ300067,-0.84亿
SZ300068,0.25亿
SZ300069,4.34百万
SZ300070,-15.91亿
SZ300071,0.46亿
SZ300072,3.85亿
SZ300073,6.39亿
SZ300074,0.47亿
SZ300075,0.39亿
SZ300076,0.8亿
SZ300077,0.33亿
SZ300078,-0.33亿
SZ300079,1.6亿
SZ300081,-1.16亿
SZ300082,3.31亿
SZ300083,1.3亿
SZ300084,0.68亿
SZ300085,-8.24百万
SZ300086,-2.75亿
SZ300087,2.96亿
SZ300088,2.69亿
SZ300091,-3.79亿
SZ300092,0.21亿
SZ300093,-5.14亿
SZ300094,1.38亿
SZ300095,-0.81亿
SZ300097,-1.1亿
SZ300098,1.26亿
SZ300100,0.78亿
SZ300101,-0.22亿
SZ300102,3.77亿
SZ300103,0.27亿
SZ300104,--
SZ300105,0.13亿
SZ300106,0.23亿
SZ300107,1.01亿
SZ300109,-3.97亿
SZ300110,-0.52亿
SZ300111,1.14亿
SZ300112,0.2亿
SZ300113,1.52亿
SZ300115,-27.68亿
SZ300116,0.37亿
SZ300118,-28.83亿
SZ300119,-0.41亿
SZ300120,2.81亿
SZ300122,34.52亿
SZ300123,-7.81亿
SZ300124,5.41亿
SZ300125,-0.56亿
SZ300126,-0.24亿
SZ300127,-7.92百万
SZ300128,0.53亿
SZ300129,-3.99亿
SZ300130,1.78亿
SZ300131,2.35亿
SZ300132,-2.8亿
SZ300133,8.57亿
SZ300134,-5.47亿
SZ300135,0.17亿
SZ300136,-0.5亿
SZ300137,1.14亿
SZ300138,-5.87亿
SZ300139,2.39亿
SZ300141,--
SZ300142,-2.63亿
SZ300143,0.52亿
SZ300144,1.34亿
SZ300145,1.08亿
SZ300146,14.68亿
SZ300147,-2.73亿
SZ300148,-9.53百万
SZ300149,0.93亿
SZ300150,0.13亿
SZ300151,-1.13亿
SZ300153,1.66亿
SZ300154,0.17亿
SZ300155,0.7亿
SZ300156,--
SZ300157,0.47亿
SZ300158,4.3亿
SZ300159,0.27亿
SZ300160,-0.52亿
SZ300161,-0.48亿
SZ300162,2.76百万
SZ300164,0.38亿
SZ300166,-5.21亿
SZ300167,2.8万
SZ300168,-2.01亿
SZ300169,-0.71亿
SZ300170,-1.9亿
SZ300171,4.26亿
SZ300172,8.34百万
SZ300173,-1.76亿
SZ300174,-0.18亿
SZ300175,0.69亿
SZ300177,-2.3亿
SZ300178,0.23亿
SZ300179,0.61亿
SZ300180,-1.06亿
SZ300181,0.74亿
SZ300182,11.94亿
SZ300183,1.17亿
SZ300184,-1.66亿
SZ300185,-6.18亿
SZ300187,-0.58亿
SZ300188,-2.36亿
SZ300189,-0.37亿
SZ300190,-2.78亿
SZ300191,-0.1亿
SZ300192,0.41亿
SZ300194,0.33亿
SZ300195,0.32亿
SZ300196,-2.08亿
SZ300197,-4.75亿
SZ300198,0.14亿
SZ300199,-0.69亿
SZ300200,1.36亿
SZ300201,-0.49亿
SZ300202,0.45亿
SZ300203,-1.81亿
SZ300204,-2.18亿
SZ300205,-1.35亿
SZ300206,1.18亿
SZ300207,-26.23亿
SZ300208,1.79亿
SZ300209,8.18百万
SZ300210,0.36亿
SZ300211,7.63百万
SZ300213,0.12亿
SZ300214,-0.96亿
SZ300215,4.22亿
SZ300217,-0.45亿
SZ300218,1.03亿
SZ300219,-0.78亿
SZ300220,-0.57亿
SZ300221,0.6亿
SZ300222,-0.16亿
SZ300223,4.13亿
SZ300224,-1.37亿
SZ300225,1.54亿
SZ300226,5.18亿
SZ300227,-0.54亿
SZ300228,3.25亿
SZ300229,-4.97亿
SZ300230,0.86亿
SZ300231,1.78亿
SZ300232,-4.72亿
SZ300233,-0.14亿
SZ300234,-0.39亿
SZ300235,4.03百万
SZ300236,-2.58亿
SZ300237,-1.23亿
SZ300238,1.13亿
SZ300239,9.57百万
SZ300240,0.53亿
SZ300243,-2.07亿
SZ300244,1.02亿
SZ300245,-0.52亿
SZ300246,-0.72亿
SZ300247,2.32百万
SZ300248,3.27百万
SZ300249,-0.57亿
SZ300250,-0.39亿
SZ300251,5.04亿
SZ300252,1.62亿
SZ300253,1.71亿
SZ300254,0.77亿
SZ300255,-6.57亿
SZ300256,-4.54亿
SZ300257,-9.14亿
SZ300258,-2.69亿
SZ300259,1.8亿
SZ300260,0.5亿
SZ300261,2.33亿
SZ300262,0.94亿
SZ300263,-0.78亿
SZ300264,-0.2亿
SZ300265,-1.82亿
SZ300266,-4.1亿
SZ300267,-1.42亿
SZ300269,1.17亿
SZ300271,-0.74亿
SZ300272,0.63亿
SZ300273,1.4亿
SZ300274,-26.9亿
SZ300275,-0.31亿
SZ300276,-0.27亿
SZ300277,-5.89百万
SZ300278,0.59亿
SZ300279,-0.37亿
SZ300280,--
SZ300281,0.23亿
SZ300282,-1.86亿
SZ300283,-0.36亿
SZ300284,1.1亿
SZ300285,0.31亿
SZ300286,1.4百万
SZ300288,0.45亿
SZ300289,0.66亿
SZ300291,1.88亿
SZ300292,2.06亿
SZ300293,-0.76亿
SZ300294,11.52亿
SZ300295,0.35亿
SZ300296,-2.16亿
SZ300297,-2.74亿
SZ300298,1.71亿
SZ300299,1.39亿
SZ300300,-0.58亿
SZ300301,-1.36亿
SZ300302,7.47百万
SZ300303,3.36亿
SZ300304,1.42亿
SZ300305,-2.36亿
SZ300306,0.56亿
SZ300307,-1.89亿
SZ300308,10.85亿
SZ300309,0.74亿
SZ300310,-0.86亿
SZ300311,-0.88亿
SZ300312,--
SZ300313,-0.14亿
SZ300314,0.81亿
SZ300316,-2.6亿
SZ300317,3.3亿
SZ300318,-3.6亿
SZ300319,0.19亿
SZ300320,-0.47亿
SZ300321,-61.97万
SZ300322,-1.25亿
SZ300323,-7.71亿
SZ300324,2.02亿
SZ300327,-1.14亿
SZ300328,-3.43亿
SZ300329,-1.82亿
SZ300330,--
SZ300331,-2.26亿
SZ300333,-0.32亿
SZ300334,0.52亿
SZ300335,-0.75亿
SZ300336,--
SZ300337,0.63亿
SZ300338,0.12亿
SZ300339,0.95亿
SZ300340,2.74亿
SZ300341,1.49亿
SZ300342,-4.07百万
SZ300343,3.42亿
SZ300344,-3.16亿
SZ300345,0.3亿
SZ300346,-5.38亿
SZ300347,11.89亿
SZ300348,-1.69亿
SZ300349,-2.49亿
SZ300350,-0.77亿
SZ300351,0.64亿
SZ300352,0.32亿
SZ300353,-0.52亿
SZ300354,0.29亿
SZ300355,3.0亿
SZ300356,0.21亿
SZ300357,1.85亿
SZ300358,1.54亿
SZ300359,0.54亿
SZ300360,-3.44百万
SZ300362,-1.71亿
SZ300363,-1.03亿
SZ300364,-0.48亿
SZ300365,-3.19亿
SZ300366,-1.18亿
SZ300367,--
SZ300368,1.13亿
SZ300369,-0.61亿
SZ300370,-0.2亿
SZ300371,-0.35亿
SZ300372,--
SZ300373,-6.66亿
SZ300374,-1.39亿
SZ300375,1.74亿
SZ300376,6.38亿
SZ300377,-0.8亿
SZ300378,1.93亿
SZ300379,0.97亿
SZ300380,-1.35亿
SZ300381,1.6亿
SZ300382,-1.93亿
SZ300383,-16.6亿
SZ300384,1.3亿
SZ300385,0.48亿
SZ300386,-6.57百万
SZ300387,0.69亿
SZ300389,0.94亿
SZ300390,3.61亿
SZ300391,0.25亿
SZ300392,--
SZ300393,-7.11亿
SZ300394,3.06亿
SZ300395,-1.12亿
SZ300396,1.04亿
SZ300397,-4.01亿
SZ300398,-1.32亿
SZ300399,--
SZ300400,-0.43亿
SZ300401,-0.83亿
SZ300403,0.21亿
SZ300404,-0.3亿
SZ300405,-0.12亿
SZ300406,2.8亿
SZ300407,-0.33亿
SZ300408,-6.27亿
SZ300409,0.1亿
SZ300410,0.36亿
SZ300411,-7.71百万
SZ300412,-1.33亿
SZ300413,-7.76亿
SZ300414,-0.53亿
SZ300415,-1.4亿
SZ300416,-2.28亿
SZ300417,0.19亿
SZ300418,12.93亿
SZ300419,-1.87亿
SZ300421,-1.34亿
SZ300422,-7.28亿
SZ300423,6.94亿
SZ300424,-0.65亿
SZ300425,-0.44亿
SZ300426,--
SZ300427,0.26亿
SZ300428,-23.43亿
SZ300429,-3.63亿
SZ300430,-0.79亿
SZ300431,4.74百万
SZ300432,-12.13亿
SZ300433,7.21亿
SZ300434,0.95亿
SZ300435,1.65亿
SZ300436,-2.47亿
SZ300437,1.84亿
SZ300438,-4.6亿
SZ300440,-0.53亿
SZ300441,-1.18亿
SZ300443,-2.9亿
SZ300444,-5.59亿
SZ300445,-0.92亿
SZ300446,-0.65亿
SZ300447,-2.22亿
SZ300448,0.24亿
SZ300449,--
SZ300450,-6.05亿
SZ300451,-0.61亿
SZ300452,0.82亿
SZ300453,1.69亿
SZ300454,3.07亿
SZ300455,0.38亿
SZ300456,-6.98亿
SZ300457,-9.6亿
SZ300458,-0.32亿
SZ300459,8.95亿
SZ300460,-4.8亿
SZ300461,0.18亿
SZ300462,0.89亿
SZ300463,10.37亿
SZ300464,-0.4亿
SZ300465,0.36亿
SZ300466,-0.27亿
SZ300468,-0.12亿
SZ300470,1.95亿
SZ300472,-2.47亿
SZ300473,-0.55亿
SZ300474,-0.33亿
SZ300475,-2.14亿
SZ300476,-2.11亿
SZ300477,-5.88亿
SZ300478,-0.52亿
SZ300479,6.0百万
SZ300480,-3.53百万
SZ300481,-0.66亿
SZ300482,-2.7亿
SZ300483,2.62亿
SZ300484,0.63亿
SZ300485,1.31亿
SZ300486,-0.49亿
SZ300487,2.7亿
SZ300488,0.69亿
SZ300489,-9.2亿
SZ300490,-7.9亿
SZ300491,-0.42亿
SZ300492,-4.36百万
SZ300493,-1.5亿
SZ300496,-3.96亿
SZ300497,-7.23亿
SZ300498,-87.0亿
SZ300499,0.42亿
SZ300500,0.54亿
SZ300501,-2.06亿
SZ300502,4.62百万
SZ300504,-3.78亿
SZ300505,-1.36亿
SZ300506,-0.69亿
SZ300507,0.22亿
SZ300508,-0.37亿
SZ300509,0.22亿
SZ300510,-1.57亿
SZ300511,-3.76亿
SZ300512,-0.96亿
SZ300513,-0.7亿
SZ300514,-0.44亿
SZ300515,-1.51百万
SZ300516,-0.52亿
SZ300517,-1.11亿
SZ300519,1.31亿
SZ300520,-3.13亿
SZ300521,7.79百万
SZ300522,-0.62亿
SZ300523,-0.81亿
SZ300525,0.91亿
SZ300526,-0.35亿
SZ300527,-5.53亿
SZ300529,6.34亿
SZ300530,-1.85亿
SZ300531,0.31亿
SZ300532,-1.62亿
SZ300533,2.77亿
SZ300534,0.5亿
SZ300535,-0.52亿
SZ300536,-1.11亿
SZ300537,-0.14亿
SZ300538,-1.95亿
SZ300539,0.12亿
SZ300542,-0.75亿
SZ300543,-1.8亿
SZ300545,-1.52亿
SZ300547,1.11亿
SZ300548,0.81亿
SZ300549,0.23亿
SZ300550,-1.4亿
SZ300551,-0.79亿
SZ300552,-0.45亿
SZ300553,-1.15亿
SZ300554,0.25亿
SZ300555,-0.84亿
SZ300556,0.4亿
SZ300557,0.27亿
SZ300558,-3.73亿
SZ300559,0.34亿
SZ300560,3.28亿
SZ300561,-0.61亿
SZ300562,12.18万
SZ300563,-0.34亿
SZ300564,1.29亿
SZ300566,-1.22亿
SZ300567,-10.28亿
SZ300568,-6.38亿
SZ300569,-10.84亿
SZ300570,0.12亿
SZ300571,-5.98亿
SZ300572,-2.41亿
SZ300573,2.34亿
SZ300575,-2.69亿
SZ300576,0.22亿
SZ300577,-1.11亿
SZ300578,0.52亿
SZ300579,-0.46亿
SZ300580,0.12亿
SZ300581,-0.3亿
SZ300582,0.53亿
SZ300583,-0.42亿
SZ300584,-1.4亿
SZ300585,4.35百万
SZ300586,-1.32亿
SZ300587,-0.16亿
SZ300588,9.46百万
SZ300589,0.11亿
SZ300590,-2.49亿
SZ300591,0.3亿
SZ300592,1.99亿
SZ300593,-1.29亿
SZ300594,-0.99亿
SZ300595,4.96亿
SZ300596,-2.01亿
SZ300597,-0.39亿
SZ300598,0.23亿
SZ300599,-2.6亿
SZ300601,-8.31亿
SZ300602,-5.19亿
SZ300603,-0.89亿
SZ300604,-2.87亿
SZ300605,-0.95亿
SZ300606,-0.24亿
SZ300607,-0.53亿
SZ300608,2.53百万
SZ300609,-9.71百万
SZ300610,1.13亿
SZ300611,-1.27亿
